customer_id,First Time,Recent Time,# of Orders,# of Orders in last 7 days,# of Orders in last 4 weeks,Amount,Amount in last 7 days,Amount in last 4 weeks,Avg_DistanceFromResturant,Avg_DeliveryTime
359694,6/28/15 13:58,11/7/15 21:25,6,,NA,1153,0,0,2.3,34
611986,9/5/15 16:55,12/5/15 22:30,6,,3,1350,0,741,1.5,22
1244681,7/30/15 5:58,11/13/15 22:11,6,,1,1571,0,320,3.8,42
220246,10/7/15 2:08,12/5/15 5:42,6,1,3,4272,2354,3113,2.4,41
1056027,11/16/15 22:03,11/25/15 20:33,6,4,6,1352,898,1352,2.5,19
375028,7/10/15 15:52,10/22/15 20:13,6,,NA,3264,0,0,1.3,29
115178,6/16/15 10:54,7/15/15 15:05,6,,NA,1644,0,0,3.6,26
319789,11/2/15 19:03,12/5/15 5:58,6,,2,2475,0,782,3,64
381525,8/5/15 21:23,12/27/15 0:43,6,,2,2348,0,839,2.7,23
872528,10/20/15 8:45,12/18/15 2:37,6,2,3,2168,139,378,1,55
297957,6/21/15 21:34,7/3/15 11:11,6,,NA,2039,0,0,1.3,44
138758,8/26/15 22:46,12/14/15 8:38,6,,2,5272,0,1244,3.6,31
645794,8/28/15 20:47,11/28/15 21:00,6,,1,1556,0,287,2.1,18
101289,7/11/15 17:14,12/3/15 8:08,6,1,1,2791,185,185,3.4,58
789878,9/28/15 17:17,12/5/15 13:19,6,,1,700,0,135,4,38
114905,8/23/15 16:29,12/1/15 11:58,6,,NA,1598,0,0,2,54
1149823,7/3/15 5:19,8/1/15 11:22,6,,NA,1198,0,0,2.8,16
1174298,8/25/15 11:10,12/11/15 13:29,6,,1,3351,0,776,1.6,58
582763,8/8/15 13:25,11/5/15 0:53,6,,2,135,0,49,3.2,31
1252617,8/11/15 14:08,11/11/15 19:12,6,,NA,5425,0,0,2.6,57
778330,9/17/15 20:25,10/29/15 12:00,6,,NA,3042,0,0,2.1,26
589113,8/2/15 6:23,11/22/15 15:35,6,5,5,2260,1952,1952,2.9,28
1304557,7/23/15 18:32,12/1/15 1:20,6,,2,8023,0,4865,2.2,16
1163188,8/30/15 3:38,10/31/15 23:01,6,,NA,155,0,0,2.7,40
123386,9/5/15 6:57,9/28/15 9:48,6,,NA,1061,0,0,2,25
782854,9/2/15 13:03,9/23/15 14:24,6,,NA,4824,0,0,3.5,18
608407,9/11/15 7:25,12/24/15 17:23,6,2,2,2013,449,449,1.8,49
282315,7/21/15 11:39,11/21/15 1:15,6,,NA,5863,0,0,1.8,20
538259,8/14/15 17:08,9/24/15 8:54,6,,NA,1410,0,0,1.9,44
526518,8/2/15 18:12,10/28/15 10:33,6,,NA,3408,0,0,1.9,31
1040787,9/20/15 9:56,12/10/15 3:23,6,,2,7272,0,3178,1.9,21
1201886,7/26/15 3:33,11/11/15 21:17,6,,NA,1275,0,0,2.7,50
717790,9/14/15 20:56,9/28/15 9:13,6,,NA,94,0,0,3.6,15
241631,7/19/15 1:50,12/4/15 16:01,6,1,1,5636,2136,2136,3,15
152731,8/3/15 9:06,12/20/15 19:21,6,1,2,2431,345,861,1.2,19
639307,8/25/15 14:12,9/20/15 6:58,6,,NA,723,0,0,2.8,40
131796,7/25/15 19:33,12/10/15 23:35,6,1,1,327,53,53,1.7,19
1300716,7/8/15 11:32,9/2/15 10:19,6,,NA,1627,0,0,2,51
13648,6/22/15 7:58,7/27/15 5:42,6,,NA,1694,0,0,2.2,45
670552,9/15/15 17:42,10/28/15 10:48,6,,NA,2559,0,0,3.1,16
848562,10/17/15 15:02,11/22/15 16:17,6,,1,2404,0,584,2,47
1186955,9/23/15 23:16,11/7/15 23:40,6,,NA,2346,0,0,1.6,54
647637,9/27/15 13:25,12/30/15 10:55,6,,1,2078,0,207,2.9,44
1309492,7/6/15 2:57,12/17/15 7:27,6,1,1,1680,362,362,0.6,39
795789,10/16/15 19:00,12/17/15 13:35,6,1,1,944,270,270,3.1,49
272880,9/22/15 1:17,10/3/15 18:55,6,,NA,841,0,0,2.7,23
1280183,8/26/15 9:15,11/6/15 8:21,6,,1,3716,0,560,3.1,25
885857,10/27/15 2:15,12/1/15 22:21,6,,1,4264,0,561,3.2,59
477505,8/3/15 10:59,11/30/15 20:19,6,,1,3061,0,278,0.3,52
883706,10/27/15 5:17,11/11/15 4:44,6,,NA,1358,0,0,2.9,49
1163133,9/13/15 1:25,12/6/15 18:58,6,1,2,156,43,73,2.6,48
974992,10/30/15 3:04,11/27/15 7:30,6,2,6,2253,733,2253,2.4,53
1255099,8/22/15 15:05,9/25/15 6:05,6,,NA,211,0,0,3.2,38
1159248,7/18/15 5:11,11/18/15 5:13,6,,1,1110,0,154,1.5,21
773570,9/17/15 5:41,11/23/15 9:20,6,1,2,1742,250,472,1.1,33
477236,8/22/15 16:35,11/24/15 15:02,6,,1,2640,0,478,1.4,28
1260332,7/18/15 4:09,11/9/15 17:52,6,,NA,3257,0,0,3.8,23
142716,6/25/15 0:15,8/19/15 12:42,6,,NA,1375,0,0,1,34
1265814,6/23/15 0:12,10/6/15 19:16,6,,NA,437,0,0,3.2,23
24348,7/29/15 22:52,12/27/15 1:25,6,1,3,3060,1064,2011,1.9,45
455704,7/25/15 7:25,9/21/15 4:54,6,,NA,1493,0,0,3,41
272797,7/6/15 23:17,12/2/15 17:07,6,,2,2830,0,1166,2.3,46
1010622,12/18/15 7:59,1/7/16 18:10,6,1,6,1533,258,1533,3,30
797299,10/18/15 10:57,11/14/15 6:13,6,,NA,1200,0,0,2,33
612863,7/26/15 5:55,10/28/15 12:53,6,,NA,3734,0,0,2.7,44
1124045,6/14/15 0:07,11/17/15 16:44,6,,1,5846,0,867,2.9,50
986661,12/14/15 18:33,1/1/16 9:05,6,1,6,1676,418,1676,2.9,48
335972,7/10/15 7:42,10/5/15 15:46,6,,NA,1441,0,0,2.3,39
330675,7/4/15 9:50,10/1/15 13:31,6,,NA,2466,0,0,2.2,59
127999,7/8/15 23:15,11/29/15 14:04,6,,1,859,0,297,1.1,43
1203532,8/1/15 10:23,12/29/15 6:55,6,,1,2982,0,336,2.7,23
227125,10/29/15 21:26,12/26/15 19:01,6,2,4,3092,1063,2235,1.4,22
528572,8/4/15 19:59,10/4/15 4:43,6,,NA,1659,0,0,2.7,27
55987,8/3/15 13:53,11/27/15 2:50,6,,1,2137,0,433,1.5,28
219675,7/15/15 18:24,9/30/15 5:13,6,,NA,2611,0,0,2.4,40
1133941,6/18/15 23:18,10/25/15 2:55,6,,2,1084,0,453,2.2,18
169132,6/26/15 18:12,9/17/15 22:16,6,,NA,2563,0,0,2.8,39
366864,6/25/15 5:26,10/28/15 11:42,6,,NA,3287,0,0,1.3,36
24923,7/20/15 8:20,10/9/15 18:50,6,,NA,3232,0,0,2.3,39
149479,7/11/15 16:44,12/17/15 6:02,6,1,3,2166,424,1028,1.7,25
615693,9/16/15 0:31,12/19/15 20:13,6,,3,1987,0,212,3.2,29
863887,10/28/15 13:12,12/20/15 3:18,6,1,1,16294,3522,3522,2.2,54
567952,10/4/15 3:37,11/10/15 2:50,6,,NA,1880,0,0,2.8,62
302830,7/25/15 8:08,11/16/15 20:20,6,,1,812,0,99,1.6,39
1328740,8/12/15 5:27,12/15/15 11:03,6,1,1,20,1,1,1.2,59
639303,9/8/15 13:23,10/27/15 2:29,6,,NA,1056,0,0,2.3,34
13822,6/29/15 10:07,12/1/15 7:49,6,1,2,4097,598,982,3.1,21
118877,7/10/15 20:59,11/28/15 4:22,6,1,1,3735,258,258,1.8,27
1273120,7/16/15 22:28,11/19/15 8:23,6,,1,453,0,241,2,54
716935,9/20/15 15:25,12/17/15 8:12,6,1,2,541,77,145,1,51
238557,7/27/15 7:47,9/21/15 10:22,6,,NA,979,0,0,1.8,47
1338983,10/9/15 2:00,10/17/15 23:45,6,,NA,622,0,0,2.2,30
608383,10/13/15 7:23,11/8/15 17:45,6,,NA,1878,0,0,2.3,33
179226,7/25/15 12:58,11/16/15 2:55,6,,NA,506,0,0,1.5,60
1307356,7/22/15 21:05,11/12/15 10:53,6,,NA,2621,0,0,2.1,50
686430,8/31/15 14:38,11/13/15 15:56,6,,2,3723,0,1211,2.5,57
967868,11/27/15 3:25,11/28/15 21:58,6,,5,607,0,435,3.1,54
217527,8/13/15 12:46,11/30/15 17:34,6,,3,6812,0,3127,1.9,54
1336594,6/21/15 11:32,11/10/15 12:38,6,,1,6262,0,974,0.6,31
163702,9/11/15 15:53,12/11/15 22:35,6,,3,8841,0,4709,3.1,46
188421,10/15/15 20:43,11/22/15 3:39,6,,5,5142,0,4094,1.6,19
1105898,7/11/15 23:17,12/1/15 22:20,6,,1,1270,0,225,2.7,61
616362,9/9/15 18:38,12/10/15 2:00,6,,1,2994,0,228,1.6,47
1298023,8/3/15 10:36,8/28/15 22:47,6,,NA,4726,0,0,2.5,29
413573,7/9/15 16:08,9/5/15 11:16,6,,NA,624,0,0,3,32
306884,8/20/15 9:53,10/29/15 7:30,6,,NA,108,0,0,4.3,26
1213223,7/19/15 15:13,10/9/15 12:36,6,,NA,3063,0,0,4,16
237561,7/27/15 17:08,10/16/15 19:27,6,,NA,518,0,0,2.5,46
431619,8/2/15 9:52,11/3/15 16:09,6,,NA,3314,0,0,0.2,24
430638,8/17/15 19:03,11/23/15 14:55,6,,NA,1365,0,0,1.3,23
1050589,12/4/15 19:25,12/15/15 23:11,6,3,6,964,407,964,0.8,51
1323936,6/15/15 22:04,11/14/15 4:22,6,,1,1726,0,320,2.3,49
1097116,7/29/15 13:18,12/28/15 1:47,6,,3,412,0,199,3.9,60
95226,6/17/15 7:27,10/30/15 19:41,6,,2,1175,0,308,2.7,48
463544,8/18/15 13:02,11/26/15 1:33,6,1,2,689,128,182,2.8,43
1336067,10/20/15 17:13,12/19/15 2:51,6,,1,3352,0,1035,1.8,21
95722,6/20/15 17:51,10/15/15 14:12,6,,NA,162,0,0,2.1,42
1191002,7/23/15 8:55,12/14/15 1:57,6,1,1,1392,233,233,1.6,62
556919,8/2/15 16:27,9/19/15 9:52,6,,NA,2321,0,0,2.3,36
143836,10/21/15 11:16,11/26/15 9:31,6,,NA,976,0,0,3,36
263657,6/29/15 17:22,11/7/15 7:03,6,,NA,1,0,0,3.4,49
1190639,6/19/15 23:11,10/16/15 20:22,6,,NA,4056,0,0,1.3,60
45804,11/17/15 23:52,12/6/15 0:47,6,3,6,662,259,662,1.5,67
1146345,7/3/15 1:11,11/15/15 11:24,6,,NA,1298,0,0,1.9,24
1036594,11/21/15 21:49,12/7/15 13:54,6,,6,1806,0,1806,1.8,22
173156,7/11/15 10:12,11/5/15 5:36,6,,NA,3930,0,0,1.9,52
1133921,7/22/15 9:54,11/2/15 18:15,6,,NA,783,0,0,2.8,46
1173258,7/4/15 12:55,11/20/15 19:02,6,,2,936,0,407,2.4,20
1121364,7/6/15 10:52,12/8/15 11:29,6,2,2,1398,797,797,1.9,26
462689,9/23/15 22:18,12/19/15 0:32,6,,5,1619,0,996,1.8,38
329302,7/3/15 15:21,11/27/15 17:32,6,2,2,1550,391,391,2.4,42
1315751,7/8/15 16:05,10/3/15 15:39,6,,NA,612,0,0,1.9,48
746473,9/20/15 23:59,11/25/15 10:29,6,1,3,1353,55,414,2.1,41
788528,10/16/15 6:52,12/5/15 9:11,6,,1,853,0,106,2.7,37
546958,9/1/15 10:11,12/2/15 16:34,6,,NA,1152,0,0,1.1,31
221588,9/19/15 13:22,11/7/15 12:09,6,,NA,768,0,0,2.3,66
444646,7/25/15 5:16,8/29/15 3:12,6,,NA,684,0,0,4.1,31
830235,10/4/15 21:28,11/30/15 17:53,6,1,4,879,142,523,1.8,36
536103,8/23/15 20:46,11/3/15 8:53,6,,NA,3141,0,0,2.2,21
794112,10/23/15 5:47,12/24/15 12:08,6,1,3,1815,222,931,0.9,24
1151124,7/1/15 16:17,11/18/15 21:16,6,,1,756,0,46,1.4,24
1150014,8/8/15 14:11,12/4/15 11:02,6,,2,1855,0,746,3.6,55
388373,7/6/15 23:48,12/9/15 19:36,6,1,3,1342,284,813,1.5,36
708548,9/27/15 10:30,12/4/15 21:45,6,,1,1699,0,231,1.6,17
401739,8/17/15 1:52,9/29/15 10:14,6,,NA,72,0,0,1.7,45
763964,10/30/15 20:55,12/13/15 11:04,6,1,2,2531,540,774,2.5,58
1143183,8/2/15 0:18,12/10/15 17:28,6,2,3,4391,1101,1478,1.6,25
444453,8/21/15 16:35,10/27/15 1:57,6,,NA,1619,0,0,2.3,24
873099,10/10/15 19:24,10/31/15 3:07,6,,NA,1065,0,0,3.4,58
112253,7/23/15 16:39,10/24/15 23:01,6,,NA,1472,0,0,1.9,15
1239100,8/18/15 18:06,11/29/15 1:38,6,1,1,2433,225,225,2.3,25
773959,10/9/15 16:50,11/7/15 6:27,6,,NA,1089,0,0,4.4,55
246484,6/15/15 21:19,8/10/15 12:14,6,,NA,628,0,0,3.3,47
550137,8/16/15 10:13,12/3/15 14:18,6,,1,1546,0,228,3.6,46
19875,8/19/15 8:45,12/12/15 5:26,6,,3,848,0,395,3.3,30
120823,9/23/15 18:57,1/5/16 20:11,6,1,5,110,24,82,1.9,18
64780,8/3/15 19:53,12/24/15 6:39,6,3,3,2474,1688,1688,4.1,37
1228559,7/12/15 15:33,9/28/15 14:01,6,,NA,561,0,0,0.5,34
1241327,7/12/15 11:43,12/9/15 3:12,6,,1,2227,0,228,0.8,44
444192,8/16/15 12:09,12/30/15 1:08,6,1,1,857,126,126,1.2,55
1161099,7/18/15 4:46,11/19/15 7:26,6,,1,159,0,42,2.3,28
772005,9/27/15 14:14,12/13/15 21:11,6,1,3,2046,172,617,2.9,27
1262625,7/15/15 9:56,12/3/15 18:47,6,,1,53,0,5,3.7,36
105670,6/14/15 22:21,8/17/15 15:22,6,,NA,460,0,0,2.1,27
312208,6/13/15 0:38,7/5/15 13:49,6,,NA,3557,0,0,2.1,43
210113,7/10/15 2:32,9/25/15 20:24,6,,NA,1734,0,0,1.2,30
19818,7/14/15 8:52,12/20/15 11:40,6,1,1,3984,496,496,0.9,18
1337970,9/12/15 13:22,10/28/15 21:23,6,,NA,4122,0,0,2.3,33
1266548,11/4/15 23:02,11/10/15 16:37,6,,6,3294,0,3294,2.2,25
743896,9/21/15 10:54,11/22/15 10:26,6,1,4,2554,277,1876,1.6,54
1288599,9/5/15 21:33,12/1/15 3:52,6,,3,1278,0,776,2.5,30
241362,7/25/15 21:51,12/12/15 16:20,6,1,1,2359,227,227,2.4,52
1238532,8/26/15 23:52,1/1/16 2:39,6,1,1,1656,153,153,3.5,19
655128,9/25/15 7:30,12/26/15 20:45,6,1,2,833,123,271,3.8,15
1168382,7/20/15 9:39,11/7/15 17:56,6,,NA,1053,0,0,2.1,31
781917,9/11/15 15:44,9/21/15 17:35,6,,NA,694,0,0,1.8,28
143164,7/5/15 2:17,10/16/15 0:11,6,,NA,2578,0,0,3.5,35
454993,8/16/15 8:00,10/31/15 11:06,6,,NA,5649,0,0,3.2,43
1123382,7/14/15 5:42,11/26/15 22:34,6,,2,2995,0,386,2.4,39
573985,8/28/15 3:02,11/25/15 6:17,6,,2,114,0,31,2.2,24
11469,6/24/15 19:16,8/7/15 18:40,6,,NA,2985,0,0,1.9,27
65218,7/7/15 2:15,11/13/15 18:45,6,,NA,1941,0,0,4.3,57
326062,9/2/15 11:38,12/7/15 10:08,6,,1,555,0,101,1.2,46
221439,7/19/15 20:35,11/6/15 23:38,6,,NA,635,0,0,2.5,38
958075,12/13/15 20:31,1/5/16 1:15,6,,6,1470,0,1470,2.3,58
659116,9/26/15 1:40,12/31/15 21:41,6,2,3,1164,311,466,3.8,33
711749,6/17/15 0:02,10/23/15 11:30,6,,NA,1514,0,0,2.4,47
949515,10/21/15 6:16,11/8/15 12:45,6,,2,2011,0,449,2.9,28
233332,7/27/15 22:54,11/7/15 20:30,6,,NA,983,0,0,2.7,40
137063,11/1/15 16:10,11/21/15 2:03,6,,NA,2201,0,0,2.6,52
926224,10/13/15 4:28,11/1/15 9:15,6,,3,1063,0,706,1.4,45
635733,8/20/15 6:59,10/12/15 20:44,6,,NA,1405,0,0,2.5,41
199759,10/13/15 5:28,10/29/15 2:47,6,,NA,3419,0,0,2,37
446515,7/31/15 13:16,12/5/15 23:04,6,,2,2312,0,693,1.2,30
333139,7/2/15 3:19,8/22/15 4:46,6,,NA,5985,0,0,1.6,48
9285,6/18/15 13:27,9/14/15 4:41,6,,NA,2076,0,0,3.2,48
795828,10/14/15 9:50,11/26/15 18:29,6,,3,864,0,387,1.6,52
1263947,7/19/15 4:55,12/20/15 5:53,6,1,2,510,84,218,2.4,26
176445,9/6/15 4:56,12/1/15 2:24,5,,1,1443,0,382,2.9,25
101263,9/1/15 4:53,11/5/15 12:33,5,,NA,3934,0,0,2.5,40
518677,7/26/15 4:37,8/2/15 17:38,5,,NA,519,0,0,1.7,50
1306370,8/23/15 10:01,12/17/15 2:27,5,,2,605,0,206,1.6,23
178058,7/8/15 23:14,10/12/15 19:16,5,,NA,1565,0,0,1.1,16
677516,9/18/15 12:39,10/22/15 13:40,5,,NA,9723,0,0,2.6,23
639412,9/16/15 19:18,10/18/15 23:40,5,,NA,3311,0,0,0.9,20
243976,8/1/15 17:37,12/10/15 10:36,5,1,1,1300,351,351,3.9,42
495041,8/23/15 8:25,12/30/15 6:43,5,,2,4934,0,2302,1.9,40
721445,10/29/15 9:02,12/22/15 11:06,5,,2,347,0,224,3.3,21
412574,7/18/15 12:46,10/19/15 16:08,5,,NA,1551,0,0,2.4,33
232304,10/28/15 4:43,1/2/16 4:52,5,1,2,2481,507,859,1.6,41
1220319,9/12/15 1:21,12/20/15 22:00,5,1,3,1223,93,737,2.5,19
1114966,7/6/15 19:19,8/9/15 10:13,5,,NA,3494,0,0,1.1,40
61697,7/8/15 8:16,11/29/15 21:38,5,,1,2735,0,770,2.8,50
1239519,7/4/15 6:32,10/28/15 12:36,5,,NA,1419,0,0,1.9,32
449350,8/6/15 9:14,8/30/15 19:09,5,,NA,2391,0,0,2.6,33
150860,10/9/15 23:50,11/24/15 23:51,5,,1,2280,0,961,2.5,40
42181,7/17/15 14:25,12/25/15 6:18,5,,2,2088,0,418,2,29
912653,10/29/15 19:01,12/1/15 5:07,5,1,2,1192,256,571,1.4,17
1230267,7/25/15 18:40,9/7/15 10:44,5,,NA,2653,0,0,3.3,63
46572,10/3/15 5:18,10/29/15 21:48,5,,NA,120,0,0,3.1,60
1114785,7/21/15 1:58,10/9/15 17:57,5,,NA,1301,0,0,1.4,19
719174,9/17/15 12:48,10/11/15 0:40,5,,NA,760,0,0,3.4,50
1184865,7/5/15 5:29,12/2/15 23:10,5,1,2,2596,575,1659,0.7,33
1353704,7/29/15 22:06,11/28/15 5:30,5,,1,337,0,119,1.6,31
468012,8/22/15 8:37,11/9/15 10:48,5,,NA,2820,0,0,2.5,62
668732,9/24/15 9:38,10/21/15 10:00,5,,NA,5645,0,0,2.3,37
954744,10/28/15 22:58,11/22/15 19:01,5,2,5,1377,624,1377,2.6,50
463604,7/22/15 7:53,10/3/15 15:20,5,,NA,1890,0,0,2.6,40
297275,8/10/15 19:21,12/2/15 16:47,5,,NA,4497,0,0,2.6,35
981927,11/18/15 3:08,12/7/15 14:37,5,,5,3738,0,3738,2.9,43
383480,7/31/15 10:36,8/15/15 19:17,5,,NA,931,0,0,2.6,16
1347660,10/21/15 7:40,11/29/15 15:06,5,,4,2783,0,1960,0.9,23
986945,11/30/15 1:45,12/13/15 18:37,5,,5,2423,0,2423,1.3,37
1164952,6/23/15 0:52,11/18/15 17:38,5,,2,1412,0,384,2.2,18
823091,10/5/15 1:58,11/25/15 9:40,5,,1,1252,0,295,1.5,38
195186,6/30/15 13:05,11/21/15 15:40,5,,1,526,0,103,2,33
797147,10/13/15 16:18,11/9/15 0:30,5,,NA,2573,0,0,1.2,42
201098,7/2/15 21:59,12/3/15 10:23,5,1,3,882,194,527,3.8,65
113697,6/28/15 14:06,9/11/15 0:32,5,,NA,3971,0,0,2.2,48
1020067,10/30/15 4:42,11/16/15 10:49,5,2,5,2355,814,2355,-0.2,28
1238945,12/3/15 9:49,12/18/15 2:01,5,2,5,1898,950,1898,3.4,23
1253600,10/11/15 2:14,10/17/15 6:49,5,,NA,1472,0,0,2.3,34
1347983,8/10/15 19:28,11/11/15 16:36,5,,1,2044,0,395,1.9,28
420666,7/27/15 13:24,8/27/15 16:19,5,,NA,1623,0,0,3.8,49
1340542,7/27/15 16:07,12/7/15 13:25,5,1,1,900,176,176,1.4,26
718286,10/11/15 12:33,11/13/15 9:19,5,,NA,1118,0,0,1.6,23
785181,10/16/15 4:15,12/23/15 3:39,5,1,1,439,71,71,3.6,42
756634,10/10/15 23:55,12/23/15 21:39,5,3,4,2322,1501,1971,1.5,17
1267516,6/28/15 22:01,12/4/15 2:14,5,,2,2428,0,1184,2.6,19
435523,7/16/15 8:45,11/3/15 0:08,5,,NA,621,0,0,3.7,47
1236997,10/19/15 15:48,11/6/15 11:30,5,,NA,219,0,0,2,44
997963,8/7/15 4:06,11/8/15 20:53,5,,NA,1729,0,0,2.3,27
148199,7/1/15 23:15,11/2/15 23:18,5,,NA,203,0,0,3.3,38
37113,10/9/15 23:05,11/23/15 4:42,5,,1,842,0,87,0.4,37
491005,9/12/15 4:03,10/26/15 5:50,5,,NA,256,0,0,4.1,23
44362,7/9/15 19:12,9/9/15 3:18,5,,NA,4776,0,0,1.2,26
214838,7/15/15 21:56,12/25/15 7:27,5,1,2,6554,2118,4317,3.5,61
483733,8/1/15 13:27,11/19/15 13:22,5,,1,1718,0,408,3.5,43
440907,10/3/15 6:46,10/24/15 8:40,5,,NA,232,0,0,2.3,23
1305696,7/14/15 22:00,10/11/15 17:01,5,,NA,3231,0,0,2.7,15
458939,7/5/15 4:56,11/17/15 20:56,5,,2,682,0,302,2.4,21
148153,7/25/15 2:14,10/12/15 0:27,5,,NA,4460,0,0,2.4,24
89675,7/26/15 18:05,8/15/15 4:40,5,,NA,568,0,0,2,37
104625,7/15/15 21:36,12/9/15 4:45,5,,1,113,0,12,1.9,31
563234,8/26/15 13:51,10/29/15 19:31,5,,NA,642,0,0,2.6,16
802142,7/24/15 20:48,12/9/15 14:16,5,1,3,1169,234,686,3.9,15
187562,10/13/15 2:16,11/30/15 1:10,5,,NA,1747,0,0,0.8,24
1049570,12/5/15 5:09,12/16/15 9:13,5,3,5,1478,734,1478,1.4,17
1286520,7/19/15 4:00,12/10/15 15:33,5,1,1,1823,187,187,2.4,19
38274,10/22/15 23:32,10/26/15 10:49,5,,NA,1336,0,0,4.1,52
1335208,7/6/15 7:19,10/25/15 11:38,5,,NA,392,0,0,3.4,56
911887,11/29/15 21:27,12/24/15 11:45,5,3,5,3730,2373,3730,2.3,37
790349,10/11/15 14:16,12/12/15 9:17,5,,1,506,0,81,1.8,40
1289942,7/9/15 4:46,11/6/15 10:06,5,,NA,447,0,0,1.4,44
219631,6/11/15 16:34,7/13/15 8:23,5,,NA,1407,0,0,3.2,42
367536,7/23/15 6:20,12/29/15 3:05,5,1,1,2270,184,184,2.7,37
444733,7/8/15 6:41,11/12/15 1:19,5,,2,251,0,98,0.7,21
144613,7/1/15 6:49,10/12/15 6:57,5,,NA,627,0,0,0.8,18
986642,11/19/15 18:20,12/7/15 21:19,5,1,5,3085,969,3085,3.1,53
1258908,7/27/15 7:33,12/4/15 22:59,5,1,3,3340,1019,2523,2.1,51
756942,10/2/15 7:47,11/19/15 9:38,5,,NA,3673,0,0,2.7,33
141219,6/27/15 17:56,12/1/15 19:11,5,2,2,1663,433,433,3.8,48
249516,10/9/15 3:04,12/19/15 10:49,5,2,3,2574,771,1257,1.9,19
238893,9/16/15 6:57,11/2/15 6:45,5,,NA,2825,0,0,2.2,18
319628,6/27/15 18:09,7/19/15 3:34,5,,NA,29,0,0,4.2,60
1306746,8/10/15 0:29,9/21/15 4:10,5,,NA,1770,0,0,1.3,35
944316,12/9/15 4:59,1/8/16 14:10,5,1,4,139,28,113,1.2,30
349179,7/12/15 4:00,10/23/15 0:58,5,,NA,544,0,0,1.6,18
445115,7/24/15 2:32,8/17/15 20:14,5,,NA,2586,0,0,1.8,17
1166461,6/16/15 11:32,11/13/15 16:37,5,,2,7232,0,3112,2.8,38
1329388,6/26/15 15:36,8/29/15 16:40,5,,NA,507,0,0,2.7,46
1340258,8/11/15 10:28,12/2/15 16:58,5,,2,1401,0,726,2.3,36
1117001,6/27/15 16:01,8/20/15 6:33,5,,NA,278,0,0,2.1,37
480944,7/26/15 22:42,10/16/15 8:31,5,,NA,1115,0,0,2.9,20
735853,10/7/15 13:29,11/20/15 10:13,5,,NA,2438,0,0,2.8,26
441192,7/12/15 23:46,11/18/15 18:51,5,,1,1376,0,344,3.6,26
77377,7/22/15 21:26,12/25/15 4:21,5,,1,2085,0,459,2.8,31
784320,10/5/15 2:59,11/15/15 16:56,5,,NA,1175,0,0,1.7,43
236182,8/29/15 21:02,1/10/16 9:10,5,1,1,884,170,170,1.1,32
309847,8/28/15 23:54,11/21/15 0:58,5,,NA,1375,0,0,2.2,55
1033772,11/27/15 16:12,12/11/15 22:53,5,3,5,1337,733,1337,1,37
97730,8/12/15 12:44,10/7/15 2:46,5,,NA,948,0,0,3.5,35
1145199,7/7/15 14:35,10/28/15 12:15,5,,NA,1208,0,0,1.7,52
837135,10/22/15 3:23,12/15/15 18:28,5,,2,852,0,375,1,49
1006316,6/20/15 8:11,10/31/15 23:58,5,,NA,1126,0,0,1.8,29
1223619,8/14/15 11:28,12/11/15 14:55,5,,1,750,0,514,1.3,28
1175644,7/22/15 9:13,11/20/15 12:44,5,,NA,4141,0,0,0.9,19
483778,7/16/15 15:37,11/3/15 8:35,5,,2,3522,0,2299,3.4,45
705131,9/25/15 9:25,12/2/15 22:03,5,,1,1126,0,160,1.5,22
887906,10/15/15 14:15,11/5/15 9:13,5,,NA,1786,0,0,1.7,24
293220,7/25/15 21:08,9/5/15 20:54,5,,NA,651,0,0,3.4,52
641928,9/4/15 23:00,12/12/15 8:23,5,1,3,859,194,547,2.1,16
1109003,8/10/15 11:45,12/17/15 20:06,5,1,1,2420,423,423,2.6,51
413885,7/17/15 2:41,10/20/15 0:45,5,,NA,1516,0,0,3.1,33
150082,7/23/15 0:15,10/11/15 14:15,5,,NA,1000,0,0,2.9,54
1249656,9/18/15 4:49,12/26/15 16:50,5,1,1,6596,2250,2250,2.5,43
975471,11/23/15 18:34,12/21/15 12:49,5,2,5,1146,412,1146,1.7,48
636294,8/29/15 16:56,11/19/15 10:23,5,,1,1077,0,180,1.9,17
363914,6/22/15 14:57,7/28/15 11:28,5,,NA,2062,0,0,2.4,36
309598,8/7/15 10:58,12/9/15 14:11,5,,1,2727,0,277,2.6,51
68591,10/16/15 13:41,12/7/15 15:38,5,,3,1007,0,699,4.1,29
981641,10/30/15 7:14,11/26/15 15:57,5,1,5,1225,338,1225,3.1,50
323771,7/28/15 18:31,9/16/15 4:52,5,,NA,1359,0,0,1.9,35
465128,8/1/15 16:46,8/14/15 18:49,5,,NA,3363,0,0,3.7,18
11874,9/18/15 16:14,10/26/15 2:14,5,,NA,3420,0,0,2.7,41
87792,7/22/15 6:53,12/12/15 12:16,5,,1,2566,0,517,1.8,34
858518,10/29/15 2:54,11/11/15 2:55,5,,NA,1024,0,0,2.1,51
603370,8/19/15 20:11,11/26/15 4:02,5,,1,2187,0,641,1.9,37
1350078,6/26/15 2:02,7/28/15 8:37,5,,NA,4818,0,0,2.5,51
1287212,8/3/15 8:20,12/7/15 10:41,5,2,2,627,208,208,1.9,30
33336,8/21/15 8:48,10/9/15 14:33,5,,NA,223,0,0,1.9,38
335259,7/8/15 8:40,11/9/15 14:44,5,,NA,2796,0,0,0.8,27
